bar,dir,trigger,outcome
2024-02-12 12:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 21700 exp=2024-10-03
2024-02-12 12:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 21600 exp=2024-10-03
2024-02-12 13:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 21550 exp=2024-10-03
2024-02-12 15:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 21700 exp=2024-10-03
2024-02-13 12:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 21750 exp=2024-10-03
2024-02-13 13:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 21650 exp=2024-10-03
2024-02-13 14:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 21800 exp=2024-10-03
2024-02-14 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 21650 exp=2024-10-03
2024-02-14 11:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 21650 exp=2024-10-03
2024-02-14 12:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 21600 exp=2024-10-03
2024-02-14 13:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 21700 exp=2024-10-03
2024-02-14 14:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 21700 exp=2024-10-03
2024-02-15 12:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 21900 exp=2024-10-03
2024-02-15 13:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 21800 exp=2024-10-03
2024-02-15 14:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 21950 exp=2024-10-03
2024-02-16 12:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-02-16 13:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-02-16 15:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-02-19 09:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-02-19 14:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 22100 exp=2024-10-03
2024-02-19 15:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-02-20 11:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-02-20 13:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-02-20 14:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-02-20 14:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 22100 exp=2024-10-03
2024-02-21 11:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22150 exp=2024-10-03
2024-02-21 13:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-02-22 11:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 21900 exp=2024-10-03
2024-02-22 13:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 22000 exp=2024-10-03
2024-02-22 13:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-02-23 11:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 22300 exp=2024-10-03
2024-02-23 11:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 22200 exp=2024-10-03
2024-02-23 12:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 22200 exp=2024-10-03
2024-02-23 13:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22300 exp=2024-10-03
2024-02-23 14:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 22200 exp=2024-10-03
2024-02-26 09:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-02-26 09:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22250 exp=2024-10-03
2024-02-26 09:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 22250 exp=2024-10-03
2024-02-26 09:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-02-26 09:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 22250 exp=2024-10-03
2024-02-26 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22250 exp=2024-10-03
2024-02-26 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22250 exp=2024-10-03
2024-02-26 13:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 22100 exp=2024-10-03
2024-02-26 14:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 22150 exp=2024-10-03
2024-02-27 12:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 22150 exp=2024-10-03
2024-02-27 13:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22150 exp=2024-10-03
2024-02-27 14:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-02-27 14:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22150 exp=2024-10-03
2024-02-28 11:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-02-28 12:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-02-28 13:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22050 exp=2024-10-03
2024-02-28 14:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-02-28 15:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 22050 exp=2024-10-03
2024-02-29 11:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 21900 exp=2024-10-03
2024-02-29 12:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 22000 exp=2024-10-03
2024-02-29 13:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 21900 exp=2024-10-03
2024-02-29 14:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 22000 exp=2024-10-03
2024-02-29 15:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-03-04 11:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-03-04 11:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-03-04 13:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-03-04 13:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-03-04 14:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-03-04 15:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-03-05 11:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 22250 exp=2024-10-03
2024-03-05 12:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 22300 exp=2024-10-03
2024-03-05 13:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-03-05 14:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22300 exp=2024-10-03
2024-03-06 09:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 22350 exp=2024-10-03
2024-03-06 09:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-03-06 09:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-03-06 09:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22350 exp=2024-10-03
2024-03-06 09:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 22350 exp=2024-10-03
2024-03-06 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-03-06 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-03-06 12:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 22200 exp=2024-10-03
2024-03-06 13:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22350 exp=2024-10-03
2024-03-07 11:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
2024-03-07 11:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-03-07 14:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-03-11 13:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-03-11 14:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-03-12 09:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-03-12 11:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-03-12 11:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22300 exp=2024-10-03
2024-03-12 12:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 22300 exp=2024-10-03
2024-03-12 13:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-03-12 13:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-03-12 14:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-03-12 15:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 22300 exp=2024-10-03
2024-03-13 13:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 22050 exp=2024-10-03
2024-03-14 09:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 21900 exp=2024-10-03
2024-03-14 09:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-14 09:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-14 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-14 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-14 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-14 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22050 exp=2024-10-03
2024-03-14 13:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-03-14 14:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 22050 exp=2024-10-03
2024-03-15 09:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 22050 exp=2024-10-03
2024-03-15 12:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 21900 exp=2024-10-03
2024-03-15 13:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-15 14:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22050 exp=2024-10-03
2024-03-15 15:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-18 09:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 22000 exp=2024-10-03
2024-03-18 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22000 exp=2024-10-03
2024-03-18 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22000 exp=2024-10-03
2024-03-18 12:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-03-18 13:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-18 14:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22050 exp=2024-10-03
2024-03-18 15:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-19 11:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 21800 exp=2024-10-03
2024-03-19 12:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 21800 exp=2024-10-03
2024-03-19 14:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 21900 exp=2024-10-03
2024-03-19 15:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 21750 exp=2024-10-03
2024-03-20 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 21800 exp=2024-10-03
2024-03-20 11:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 21750 exp=2024-10-03
2024-03-20 14:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 21900 exp=2024-10-03
2024-03-21 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-21 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-21 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-21 11:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-21 11:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 22050 exp=2024-10-03
2024-03-21 13:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 21950 exp=2024-10-03
2024-03-21 14:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-03-22 10:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 22050 exp=2024-10-03
2024-03-22 12:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22150 exp=2024-10-03
2024-03-22 13:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 22150 exp=2024-10-03
2024-03-22 14:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 22100 exp=2024-10-03
2024-03-26 09:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-26 09:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-26 09:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-26 09:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-26 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22050 exp=2024-10-03
2024-03-26 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-26 11:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-03-26 11:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-26 12:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-26 13:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22000 exp=2024-10-03
2024-03-26 13:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 22100 exp=2024-10-03
2024-03-27 09:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 22050 exp=2024-10-03
2024-03-27 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 22050 exp=2024-10-03
2024-03-27 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22050 exp=2024-10-03
2024-03-27 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22050 exp=2024-10-03
2024-03-27 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22050 exp=2024-10-03
2024-03-27 12:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-03-27 14:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22150 exp=2024-10-03
2024-03-27 14:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-03-28 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22200 exp=2024-10-03
2024-03-28 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22250 exp=2024-10-03
2024-03-28 12:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-03-28 12:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-03-28 13:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-04-01 09:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-01 09:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-01 09:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-01 09:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-01 09:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-01 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-01 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-01 09:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
2024-04-01 12:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
2024-04-01 13:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 22400 exp=2024-10-03
2024-04-01 14:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 22500 exp=2024-10-03
2024-04-02 11:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-04-02 12:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-04-02 13:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-04-02 14:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-04-03 10:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-04-03 11:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 22500 exp=2024-10-03
2024-04-03 13:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-04 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
2024-04-04 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22400 exp=2024-10-03
2024-04-04 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22400 exp=2024-10-03
2024-04-04 11:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-04-04 14:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22600 exp=2024-10-03
2024-04-05 09:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22500 exp=2024-10-03
2024-04-05 09:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 22500 exp=2024-10-03
2024-04-05 09:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22500 exp=2024-10-03
2024-04-05 09:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 22500 exp=2024-10-03
2024-04-05 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22500 exp=2024-10-03
2024-04-05 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-05 12:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-05 12:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
2024-04-05 13:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-05 13:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
2024-04-05 14:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-04-08 09:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 22500 exp=2024-10-03
2024-04-08 09:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 22550 exp=2024-10-03
2024-04-08 09:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 22550 exp=2024-10-03
2024-04-08 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 22550 exp=2024-10-03
2024-04-08 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22550 exp=2024-10-03
2024-04-08 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22550 exp=2024-10-03
2024-04-08 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22550 exp=2024-10-03
2024-04-08 14:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 22700 exp=2024-10-03
2024-04-08 14:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 22600 exp=2024-10-03
2024-04-08 15:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22700 exp=2024-10-03
2024-04-09 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22700 exp=2024-10-03
2024-04-09 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22700 exp=2024-10-03
2024-04-09 11:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 22800 exp=2024-10-03
2024-04-09 12:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 22700 exp=2024-10-03
2024-04-09 15:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 22600 exp=2024-10-03
2024-04-10 11:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 22750 exp=2024-10-03
2024-04-10 12:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 22650 exp=2024-10-03
2024-04-10 12:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 22750 exp=2024-10-03
2024-04-12 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22700 exp=2024-10-03
2024-04-12 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22700 exp=2024-10-03
2024-04-12 12:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22650 exp=2024-10-03
2024-04-12 14:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22500 exp=2024-10-03
2024-04-15 11:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-04-15 12:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-04-15 13:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 22400 exp=2024-10-03
2024-04-16 10:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 22250 exp=2024-10-03
2024-04-16 11:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 22150 exp=2024-10-03
2024-04-16 14:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 22100 exp=2024-10-03
2024-04-16 15:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 22150 exp=2024-10-03
2024-04-18 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 22200 exp=2024-10-03
2024-04-18 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22150 exp=2024-10-03
2024-04-18 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22150 exp=2024-10-03
2024-04-18 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22150 exp=2024-10-03
2024-04-18 11:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 22250 exp=2024-10-03
2024-04-18 13:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 22350 exp=2024-10-03
2024-04-18 14:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 22100 exp=2024-10-03
2024-04-19 11:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 21900 exp=2024-10-03
2024-04-19 14:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 22100 exp=2024-10-03
2024-04-19 15:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 22200 exp=2024-10-03
2024-04-22 12:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 22350 exp=2024-10-03
2024-04-22 14:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22250 exp=2024-10-03
2024-04-23 11:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-04-23 11:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-04-23 13:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-04-23 14:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-04-23 15:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-04-24 10:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22400 exp=2024-10-03
2024-04-24 11:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22500 exp=2024-10-03
2024-04-24 12:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22400 exp=2024-10-03
2024-04-24 14:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22400 exp=2024-10-03
2024-04-25 11:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 22500 exp=2024-10-03
2024-04-25 11:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22350 exp=2024-10-03
2024-04-25 13:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 22400 exp=2024-10-03
2024-04-25 15:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 22600 exp=2024-10-03
2024-04-26 09:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 22550 exp=2024-10-03
2024-04-26 11:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
2024-04-26 12:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
2024-04-26 14:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22400 exp=2024-10-03
2024-04-29 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
2024-04-29 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22400 exp=2024-10-03
2024-04-29 11:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22600 exp=2024-10-03
2024-04-30 09:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 22650 exp=2024-10-03
2024-04-30 09:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 22650 exp=2024-10-03
2024-04-30 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 22650 exp=2024-10-03
2024-04-30 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22650 exp=2024-10-03
2024-04-30 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22650 exp=2024-10-03
2024-04-30 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22650 exp=2024-10-03
2024-04-30 11:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22800 exp=2024-10-03
2024-04-30 11:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 22700 exp=2024-10-03
2024-04-30 13:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22800 exp=2024-10-03
2024-04-30 14:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 22700 exp=2024-10-03
2024-04-30 15:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 22650 exp=2024-10-03
2024-05-02 11:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22700 exp=2024-10-03
2024-05-02 12:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 22650 exp=2024-10-03
2024-05-02 12:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22750 exp=2024-10-03
2024-05-02 13:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 22750 exp=2024-10-03
2024-05-02 13:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 22650 exp=2024-10-03
2024-05-02 14:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 22700 exp=2024-10-03
2024-05-03 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22700 exp=2024-10-03
2024-05-03 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 22700 exp=2024-10-03
2024-05-03 12:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22500 exp=2024-10-03
2024-05-03 13:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 22450 exp=2024-10-03
2024-05-03 14:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 22400 exp=2024-10-03
2024-05-06 10:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
2024-05-06 11:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 22550 exp=2024-10-03
2024-05-06 12:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 22450 exp=2024-10-03
