entry_time,exit_time,type,signal,entry_spot,strike,opt_type,itm_depth,entry_premium,exit_premium,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,qty,equity_at_entry
2025-08-07 11:55:00,2025-08-07 12:00:00,BUY_PE,BEARISH,24426.45,24500,PE,1,171.5,170.65,-63.749999999999574,71.1734869825,-134.92348698249958,Reversal,2025-08-14,0,False,75,224493
2025-08-07 13:40:00,2025-08-07 13:55:00,BUY_CE,BULLISH,24385.4,24350,CE,1,164.2,174.95,806.25,71.3849643325,734.8650356675,Reversal,2025-08-14,0,False,75,224359
2025-08-07 14:00:00,2025-08-07 14:20:00,BUY_PE,BEARISH,24404.9,24450,PE,1,161.9,115.7,-3465.0,64.99521088,-3529.99521088,StopLoss,2025-08-14,0,False,75,225093
2025-08-08 10:35:00,2025-08-08 11:05:00,BUY_PE,BEARISH,24435.25,24500,PE,1,152.0,158.5,487.5,69.220356775,418.279643225,Reversal,2025-08-14,0,False,75,221563
2025-08-08 11:10:00,2025-08-08 11:45:00,BUY_CE,BULLISH,24440.8,24400,CE,1,171.95,175.4,258.75000000000125,71.6947187425,187.05528125750124,Reversal,2025-08-14,0,False,75,221982
2025-08-11 14:00:00,2025-08-11 14:25:00,BUY_CE,BULLISH,24531.6,24500,CE,1,132.3,135.6,247.49999999999872,66.115245145,181.38475485499873,Reversal,2025-08-14,0,False,75,222169
2025-08-12 10:40:00,2025-08-12 11:05:00,BUY_CE,BULLISH,24583.85,24550,CE,1,133.15,105.55,-2070.0000000000005,62.942657184999995,-2132.9426571850004,Reversal,2025-08-14,0,False,75,222350
2025-08-12 11:10:00,2025-08-12 11:15:00,BUY_PE,BEARISH,24544.15,24600,PE,1,119.75,115.6,-311.25000000000045,63.560623142500006,-374.81062314250045,Reversal,2025-08-14,0,False,75,220217
2025-08-12 11:20:00,2025-08-12 11:25:00,BUY_CE,BULLISH,24573.55,24500,CE,1,145.8,138.75,-528.7500000000009,66.90688710250001,-595.656887102501,Reversal,2025-08-14,0,False,75,219842
2025-08-12 11:30:00,2025-08-12 12:00:00,BUY_PE,BEARISH,24559.3,24600,PE,1,103.55,103.35,-15.000000000000213,61.708322095,-76.70832209500021,Reversal,2025-08-14,0,False,75,219247
2025-08-13 10:30:00,2025-08-13 10:35:00,BUY_CE,BULLISH,24581.4,24550,CE,1,116.25,109.7,-491.2499999999998,62.81384217249999,-554.0638421724998,Reversal,2025-08-14,0,False,75,219170
2025-08-13 10:40:00,2025-08-13 10:55:00,BUY_PE,BEARISH,24572.7,24600,PE,1,70.15,64.55,-420.0000000000006,56.446521985000004,-476.44652198500063,Reversal,2025-08-14,0,False,75,218616
2025-08-13 11:00:00,2025-08-13 11:10:00,BUY_CE,BULLISH,24591.85,24550,CE,1,112.85,107.55,-397.4999999999998,62.46993652,-459.96993651999975,Reversal,2025-08-14,0,False,75,218140
2025-08-13 11:15:00,2025-08-13 11:20:00,BUY_PE,BEARISH,24591.55,24650,PE,1,87.0,87.3,22.499999999999787,59.439373464999996,-36.93937346500021,Reversal,2025-08-14,0,False,75,217680
2025-08-13 11:25:00,2025-08-13 12:00:00,BUY_CE,BULLISH,24572.85,24500,CE,1,136.95,110.95,-1949.9999999999989,63.646306644999996,-2013.646306644999,Reversal,2025-08-14,0,False,75,217643
2025-08-13 13:05:00,2025-08-13 13:15:00,BUY_CE,BULLISH,24632.0,24600,CE,1,100.0,92.5,-562.5,60.432515875,-622.932515875,Reversal,2025-08-14,0,False,75,215629
2025-08-13 13:20:00,2025-08-13 13:40:00,BUY_PE,BEARISH,24615.55,24650,PE,1,74.8,66.3,-637.5,56.790042805,-694.290042805,Reversal,2025-08-14,0,False,75,215006
2025-08-13 13:45:00,2025-08-13 14:10:00,BUY_CE,BULLISH,24644.3,24600,CE,1,91.5,104.35,963.7499999999995,61.4077749175,902.3422250824996,Reversal,2025-08-14,0,False,75,214312
2025-08-13 14:15:00,2025-08-13 14:35:00,BUY_PE,BEARISH,24648.05,24700,PE,1,79.65,82.25,194.99999999999957,58.65308234500001,136.34691765499957,Reversal,2025-08-14,0,False,75,215214
2025-08-18 10:30:00,2025-08-18 10:40:00,BUY_PE,BEARISH,24974.05,25000,PE,1,121.0,117.8,-240.00000000000023,63.83722294,-303.83722294000023,Reversal,2025-08-21,0,False,75,215350
2025-08-18 10:45:00,2025-08-18 10:50:00,BUY_CE,BULLISH,24971.6,24900,CE,1,189.1,179.15,-746.2499999999991,72.67358653750001,-818.9235865374991,Reversal,2025-08-21,0,False,75,215047
2025-08-18 10:55:00,2025-08-18 11:15:00,BUY_PE,BEARISH,24960.75,25000,PE,1,125.85,122.0,-288.74999999999955,64.4485050175,-353.19850501749954,Reversal,2025-08-21,0,False,75,214228
2025-08-18 11:20:00,2025-08-18 11:25:00,BUY_CE,BULLISH,24967.35,24900,CE,1,176.2,175.65,-41.24999999999872,71.86492771750001,-113.11492771749873,Reversal,2025-08-21,0,False,75,213874
2025-08-18 11:30:00,2025-08-18 11:45:00,BUY_PE,BEARISH,24941.0,25000,PE,1,123.85,128.2,326.24999999999955,65.04144172749999,261.20855827249954,Reversal,2025-08-21,0,False,75,213761
2025-08-18 11:50:00,2025-08-18 11:55:00,BUY_CE,BULLISH,24933.55,24900,CE,1,165.0,156.55,-633.7499999999991,69.4517914525,-703.201791452499,Reversal,2025-08-21,0,False,75,214023
