bar,dir,trigger,outcome
2023-10-04 10:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 19450 exp=2024-10-03
2023-10-04 11:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 19350 exp=2024-10-03
2023-10-04 11:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19350 exp=2024-10-03
2023-10-04 11:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 19350 exp=2024-10-03
2023-10-04 12:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 19300 exp=2024-10-03
2023-10-04 12:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 19400 exp=2024-10-03
2023-10-04 12:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19300 exp=2024-10-03
2023-10-04 12:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19400 exp=2024-10-03
2023-10-04 13:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 19300 exp=2024-10-03
2023-10-04 13:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 19400 exp=2024-10-03
2023-10-04 13:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19300 exp=2024-10-03
2023-10-04 14:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19350 exp=2024-10-03
2023-10-04 14:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19400 exp=2024-10-03
2023-10-04 14:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19450 exp=2024-10-03
2023-10-04 15:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19400 exp=2024-10-03
2023-10-05 09:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-05 09:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-05 09:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 19450 exp=2024-10-03
2023-10-05 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-05 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-05 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-05 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-05 09:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-05 10:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 19550 exp=2024-10-03
2023-10-05 10:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-05 11:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-05 12:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-05 12:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-05 12:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-05 12:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-05 12:55:00,BULLISH,Signal,SKIP:ADX_low 19.1<20
2023-10-05 13:00:00,BEARISH,Signal,SKIP:ADX_low 18.0<20
2023-10-05 13:15:00,BULLISH,Signal,SKIP:ADX_low 17.8<20
2023-10-05 13:50:00,BEARISH,Signal,SKIP:ADX_low 15.8<20
2023-10-05 14:05:00,BEARISH,Signal,SKIP:ADX_low 13.8<20
2023-10-05 14:30:00,BULLISH,Signal,SKIP:ADX_low 11.8<20
2023-10-05 14:45:00,BULLISH,Signal,SKIP:ADX_low 12.3<20
2023-10-05 14:55:00,BEARISH,Signal,SKIP:ADX_low 12.1<20
2023-10-05 15:10:00,BULLISH,Signal,SKIP:ADX_low 14.1<20
2023-10-05 15:25:00,BEARISH,Signal,SKIP:ADX_low 14.1<20
2023-10-06 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-06 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-06 09:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-06 10:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-06 10:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-06 10:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-06 10:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-06 11:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 19700 exp=2024-10-03
2023-10-06 11:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-06 11:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-06 12:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-06 12:15:00,BULLISH,Signal,SKIP:ADX_low 18.9<20
2023-10-06 12:20:00,BEARISH,Signal,SKIP:ADX_low 17.9<20
2023-10-06 12:30:00,BULLISH,Signal,SKIP:ADX_low 16.5<20
2023-10-06 12:45:00,BEARISH,Signal,SKIP:ADX_low 15.5<20
2023-10-06 12:55:00,BULLISH,Signal,SKIP:ADX_low 15.4<20
2023-10-06 13:05:00,BEARISH,Signal,SKIP:ADX_low 14.7<20
2023-10-06 13:10:00,BULLISH,Signal,SKIP:ADX_low 15.0<20
2023-10-06 13:40:00,BULLISH,Signal,SKIP:ADX_low 17.8<20
2023-10-06 13:45:00,BEARISH,Signal,SKIP:ADX_low 17.8<20
2023-10-06 14:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 19700 exp=2024-10-03
2023-10-06 14:30:00,BULLISH,Signal,SKIP:ADX_low 19.6<20
2023-10-06 14:50:00,BEARISH,Signal,SKIP:ADX_low 17.3<20
2023-10-06 14:55:00,BULLISH,Signal,SKIP:ADX_low 17.7<20
2023-10-06 15:10:00,BEARISH,Signal,SKIP:ADX_low 17.4<20
2023-10-09 10:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-09 10:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-09 10:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-09 10:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-09 11:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-09 11:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-09 11:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-09 11:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-09 12:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19550 exp=2024-10-03
2023-10-09 13:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 19450 exp=2024-10-03
2023-10-09 13:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 19550 exp=2024-10-03
2023-10-09 13:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19550 exp=2024-10-03
2023-10-09 14:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19450 exp=2024-10-03
2023-10-09 14:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 19550 exp=2024-10-03
2023-10-09 15:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 19550 exp=2024-10-03
2023-10-10 09:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-10 09:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-10 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-10 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-10 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-10 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-10 10:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-10 10:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-10 10:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-10 10:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-10 11:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-10 11:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-10 11:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-10 12:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 19700 exp=2024-10-03
2023-10-10 13:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-10 13:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-10 13:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-10 13:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-10 14:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-10 14:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-10 14:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-10 14:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-10 15:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-10 15:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-11 09:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-11 10:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-11 10:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-11 11:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-11 11:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-11 12:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-11 12:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-11 12:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-11 12:40:00,BEARISH,Signal,SKIP:ADX_low 19.6<20
2023-10-11 12:55:00,BULLISH,Signal,SKIP:ADX_low 19.3<20
2023-10-11 13:10:00,BULLISH,Signal,SKIP:ADX_low 17.5<20
2023-10-11 13:20:00,BEARISH,Signal,SKIP:ADX_low 15.7<20
2023-10-11 13:35:00,BULLISH,Signal,SKIP:ADX_low 13.4<20
2023-10-11 13:50:00,BEARISH,Signal,SKIP:ADX_low 12.2<20
2023-10-11 14:05:00,BULLISH,Signal,SKIP:ADX_low 13.9<20
2023-10-11 15:05:00,BEARISH,Signal,SKIP:ADX_low 14.4<20
2023-10-12 09:15:00,BULLISH,Signal,SKIP:ADX_low 14.6<20
2023-10-12 10:10:00,BULLISH,Signal,SKIP:ADX_low 19.4<20
2023-10-12 10:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-12 10:50:00,BULLISH,Signal,SKIP:ADX_low 20.0<20
2023-10-12 10:55:00,BEARISH,Signal,SKIP:ADX_low 19.6<20
2023-10-12 11:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-12 11:35:00,BULLISH,Signal,SKIP:ADX_low 17.1<20
2023-10-12 12:10:00,BEARISH,Signal,SKIP:ADX_low 16.6<20
2023-10-12 12:25:00,BEARISH,Signal,SKIP:ADX_low 14.9<20
2023-10-12 12:30:00,BULLISH,Signal,SKIP:ADX_low 14.5<20
2023-10-12 12:40:00,BEARISH,Signal,SKIP:ADX_low 13.3<20
2023-10-12 12:50:00,BULLISH,Signal,SKIP:ADX_low 12.4<20
2023-10-12 13:00:00,BEARISH,Signal,SKIP:ADX_low 12.0<20
2023-10-12 13:20:00,BULLISH,Signal,SKIP:ADX_low 15.3<20
2023-10-12 13:45:00,BEARISH,Signal,SKIP:ADX_low 15.6<20
2023-10-12 14:00:00,BEARISH,Signal,SKIP:ADX_low 17.8<20
2023-10-12 14:10:00,BULLISH,Signal,SKIP:ADX_low 19.9<20
2023-10-12 14:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-12 14:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-12 14:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-12 15:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-13 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-13 09:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-13 10:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-13 10:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-13 11:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-13 11:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-13 12:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-13 12:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-13 12:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-13 13:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 19800 exp=2024-10-03
2023-10-13 13:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 19700 exp=2024-10-03
2023-10-13 13:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19800 exp=2024-10-03
2023-10-13 14:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-16 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-16 10:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 19800 exp=2024-10-03
2023-10-16 10:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19700 exp=2024-10-03
2023-10-16 10:55:00,BEARISH,Signal,SKIP:ADX_low 18.7<20
2023-10-16 11:05:00,BULLISH,Signal,SKIP:ADX_low 17.0<20
2023-10-16 11:15:00,BEARISH,Signal,SKIP:ADX_low 17.1<20
2023-10-16 11:20:00,BULLISH,Signal,SKIP:ADX_low 16.4<20
2023-10-16 11:55:00,BEARISH,Signal,SKIP:ADX_low 15.9<20
2023-10-16 12:10:00,BEARISH,Signal,SKIP:ADX_low 16.3<20
2023-10-16 12:25:00,BULLISH,Signal,SKIP:ADX_low 16.1<20
2023-10-16 12:45:00,BEARISH,Signal,SKIP:ADX_low 16.0<20
2023-10-16 12:50:00,BULLISH,Signal,SKIP:ADX_low 15.9<20
2023-10-16 13:10:00,BEARISH,Signal,SKIP:ADX_low 15.4<20
2023-10-16 13:25:00,BULLISH,Signal,SKIP:ADX_low 15.3<20
2023-10-16 13:45:00,BEARISH,Signal,SKIP:ADX_low 13.0<20
2023-10-16 13:55:00,BULLISH,Signal,SKIP:ADX_low 12.2<20
2023-10-16 14:10:00,BEARISH,Signal,SKIP:ADX_low 10.7<20
2023-10-16 14:25:00,BULLISH,Signal,SKIP:ADX_low 9.5<20
2023-10-16 14:40:00,BEARISH,Signal,SKIP:ADX_low 9.6<20
2023-10-17 09:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-17 09:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-17 09:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-17 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-17 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-17 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19800 exp=2024-10-03
2023-10-17 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19800 exp=2024-10-03
2023-10-17 10:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-17 10:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-17 10:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19800 exp=2024-10-03
2023-10-17 10:50:00,BEARISH,PendingFlip,FAIL:no_contract PE 19900 exp=2024-10-03
2023-10-17 11:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 19900 exp=2024-10-03
2023-10-17 11:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 19800 exp=2024-10-03
2023-10-17 11:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 19900 exp=2024-10-03
2023-10-17 11:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19800 exp=2024-10-03
2023-10-17 12:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 19800 exp=2024-10-03
2023-10-17 12:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 19900 exp=2024-10-03
2023-10-17 12:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19800 exp=2024-10-03
2023-10-17 13:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 19900 exp=2024-10-03
2023-10-17 13:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 19800 exp=2024-10-03
2023-10-17 13:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 19900 exp=2024-10-03
2023-10-17 13:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 19800 exp=2024-10-03
2023-10-17 14:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-17 14:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-17 14:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-17 14:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 19750 exp=2024-10-03
2023-10-17 15:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-18 09:55:00,BEARISH,Signal,SKIP:ADX_low 18.6<20
2023-10-18 10:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 19900 exp=2024-10-03
2023-10-18 10:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 19850 exp=2024-10-03
2023-10-18 11:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 19700 exp=2024-10-03
2023-10-18 11:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19700 exp=2024-10-03
2023-10-18 11:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19800 exp=2024-10-03
2023-10-18 12:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-18 12:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-18 12:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-18 12:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-18 13:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-18 13:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-18 13:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-18 13:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-18 13:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-18 14:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 19750 exp=2024-10-03
2023-10-18 14:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19650 exp=2024-10-03
2023-10-18 15:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 19700 exp=2024-10-03
2023-10-18 15:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19600 exp=2024-10-03
2023-10-19 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-19 10:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 19650 exp=2024-10-03
2023-10-19 10:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-19 10:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-19 10:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-19 11:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-19 11:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19700 exp=2024-10-03
2023-10-19 12:00:00,BEARISH,PendingFlip,FAIL:no_contract PE 19700 exp=2024-10-03
2023-10-19 12:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 19700 exp=2024-10-03
2023-10-19 12:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19600 exp=2024-10-03
2023-10-19 12:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 19600 exp=2024-10-03
2023-10-19 13:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 19700 exp=2024-10-03
2023-10-19 13:30:00,BULLISH,Signal,SKIP:ADX_low 18.6<20
2023-10-19 13:50:00,BULLISH,Signal,SKIP:ADX_low 17.1<20
2023-10-19 14:05:00,BULLISH,Signal,SKIP:ADX_low 19.7<20
2023-10-19 14:15:00,BEARISH,Signal,SKIP:ADX_low 18.7<20
2023-10-19 14:40:00,BULLISH,Signal,SKIP:ADX_low 14.3<20
2023-10-19 14:50:00,BEARISH,Signal,SKIP:ADX_low 14.1<20
2023-10-19 14:55:00,BULLISH,Signal,SKIP:ADX_low 14.0<20
2023-10-19 15:15:00,BEARISH,Signal,SKIP:ADX_low 17.0<20
2023-10-20 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-20 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19550 exp=2024-10-03
2023-10-20 09:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-20 10:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-20 10:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-20 10:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-20 10:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-20 11:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-20 11:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-20 12:05:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-20 12:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-20 13:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-20 13:25:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-20 13:55:00,BULLISH,Signal,SKIP:ADX_low 17.3<20
2023-10-20 14:05:00,BEARISH,Signal,SKIP:ADX_low 16.1<20
2023-10-20 14:25:00,BULLISH,Signal,SKIP:ADX_low 13.2<20
2023-10-20 14:30:00,BEARISH,Signal,SKIP:ADX_low 13.4<20
2023-10-20 14:45:00,BULLISH,Signal,SKIP:ADX_low 13.2<20
2023-10-20 15:00:00,BEARISH,Signal,SKIP:ADX_low 12.6<20
2023-10-20 15:10:00,BULLISH,Signal,SKIP:ADX_low 12.2<20
2023-10-20 15:15:00,BEARISH,Signal,SKIP:ADX_low 13.3<20
2023-10-20 15:25:00,BULLISH,Signal,SKIP:ADX_low 15.3<20
2023-10-23 09:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-23 09:40:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-23 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19500 exp=2024-10-03
2023-10-23 09:55:00,BEARISH,PendingFlip,FAIL:no_contract PE 19600 exp=2024-10-03
2023-10-23 10:10:00,BEARISH,PendingFlip,FAIL:no_contract PE 19550 exp=2024-10-03
2023-10-23 10:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 19450 exp=2024-10-03
2023-10-23 10:45:00,BEARISH,PendingFlip,FAIL:no_contract PE 19500 exp=2024-10-03
2023-10-23 10:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 19450 exp=2024-10-03
2023-10-23 11:15:00,BEARISH,PendingFlip,FAIL:no_contract PE 19550 exp=2024-10-03
2023-10-23 11:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 19450 exp=2024-10-03
2023-10-23 11:55:00,BULLISH,PendingFlip,FAIL:no_contract CE 19450 exp=2024-10-03
2023-10-23 12:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 19500 exp=2024-10-03
2023-10-23 12:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 19400 exp=2024-10-03
2023-10-23 12:30:00,BEARISH,PendingFlip,FAIL:no_contract PE 19500 exp=2024-10-03
2023-10-23 13:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19400 exp=2024-10-03
2023-10-23 13:50:00,BULLISH,PendingFlip,FAIL:no_contract CE 19400 exp=2024-10-03
2023-10-23 14:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19400 exp=2024-10-03
2023-10-23 14:20:00,BEARISH,PendingFlip,FAIL:no_contract PE 19450 exp=2024-10-03
2023-10-25 09:20:00,BULLISH,PendingFlip,FAIL:no_contract CE 19250 exp=2024-10-03
2023-10-25 09:25:00,BULLISH,PendingFlip,FAIL:no_contract CE 19250 exp=2024-10-03
2023-10-25 09:30:00,BULLISH,PendingFlip,FAIL:no_contract CE 19250 exp=2024-10-03
2023-10-25 09:35:00,BULLISH,PendingFlip,FAIL:no_contract CE 19250 exp=2024-10-03
2023-10-25 09:40:00,BULLISH,PendingFlip,FAIL:no_contract CE 19300 exp=2024-10-03
2023-10-25 09:45:00,BULLISH,PendingFlip,FAIL:no_contract CE 19250 exp=2024-10-03
2023-10-25 10:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 19350 exp=2024-10-03
2023-10-25 10:10:00,BULLISH,PendingFlip,FAIL:no_contract CE 19250 exp=2024-10-03
2023-10-25 10:35:00,BEARISH,PendingFlip,FAIL:no_contract PE 19350 exp=2024-10-03
2023-10-25 11:00:00,BULLISH,PendingFlip,FAIL:no_contract CE 19250 exp=2024-10-03
2023-10-25 11:05:00,BEARISH,PendingFlip,FAIL:no_contract PE 19350 exp=2024-10-03
2023-10-25 11:15:00,BULLISH,PendingFlip,FAIL:no_contract CE 19250 exp=2024-10-03
