entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,qty,equity_at_entry,margin_at_entry,margin_req,elm_component,margin_util_pct
2024-09-27 13:20:00,2024-09-27 14:10:00,BEAR_CALL,26170.3,26150,26650,185.5,16.45,191.45,15.85,169.05,175.6,-6.549999999999983,-1277.2499999999966,205.7644248275,-1483.0144248274967,Reversal,2024-10-03,0,False,False,195,435464,74149,81564,0,17.0
2024-09-27 14:15:00,2024-09-27 14:45:00,BULL_PUT,26201.85,26200,25700,116.15,18.85,102.7,17.1,97.30000000000001,85.6,11.700000000000017,2281.500000000003,162.011001224,2119.488998776003,Reversal,2024-10-03,0,False,False,195,433981,74239,81662,0,17.1
2024-09-27 14:50:00,2024-09-30 12:35:00,BEAR_CALL,26189.5,26200,26700,170.1,12.25,36.0,4.84,157.85,31.16,126.69,24704.55,154.11371206970003,24550.4362879303,Reversal,2024-10-03,3,True,False,195,436101,74204,81624,0,17.0
2024-09-30 12:40:00,2024-10-01 10:05:00,BULL_PUT,25894.4,25900,25400,108.1,13.95,118.7,9.05,94.14999999999999,109.65,-15.500000000000014,-3022.5000000000027,161.646513074,-3184.1465130740025,Reversal,2024-10-03,1,True,False,195,460651,73367,80704,0,15.9
2024-10-01 10:10:00,2024-10-01 12:00:00,BEAR_CALL,25824.05,25800,26300,126.85,6.55,130.25,6.55,120.3,123.7,-3.4000000000000057,-663.0000000000011,168.76427702599995,-831.7642770260011,Reversal,2024-10-03,0,False,False,195,457467,73168,80485,0,16.0
2024-10-01 12:05:00,2024-10-01 13:05:00,BULL_PUT,25820.0,25800,25300,65.15,4.45,97.8,5.75,60.7,92.05,-31.349999999999994,-6113.249999999999,142.09030118450002,-6255.340301184499,Reversal,2024-10-03,0,False,False,195,456635,73157,80472,0,16.0
2024-10-01 13:10:00,2024-10-01 13:35:00,BEAR_CALL,25793.85,25800,26300,88.95,4.9,94.3,5.09,84.05,89.21,-5.159999999999997,-1006.1999999999994,147.5493299012,-1153.7493299011994,Reversal,2024-10-03,0,False,False,195,450380,73083,80391,0,16.2
2024-10-01 13:40:00,2024-10-01 14:30:00,BULL_PUT,25798.4,25800,25300,75.65,4.95,92.55,4.09,70.7,88.46,-17.75999999999999,-3463.199999999998,143.09788082120002,-3606.297880821198,Reversal,2024-10-03,0,False,False,195,449226,73095,80405,0,16.3
2024-10-01 14:35:00,2024-10-01 15:20:00,BEAR_CALL,25773.05,25750,26250,104.55,3.35,111.9,2.29,101.2,109.61,-8.409999999999997,-1639.9499999999994,155.93647897670002,-1795.8864789766994,Reversal,2024-10-03,0,False,False,195,445620,73024,80326,0,16.4
2024-10-01 15:25:00,2024-10-03 09:15:00,BULL_PUT,25812.55,25800,25300,62.25,2.15,253.8,25.4,60.1,228.4,-168.3,-32818.5,190.649976368,-33009.149976368,GapStop,2024-10-03,2,True,False,195,443824,73136,80449,0,16.5
2024-10-03 09:40:00,2024-10-03 10:05:00,BEAR_CALL,25616.75,25600,26100,234.65,39.0,186.2,26.05,195.65,160.14999999999998,35.50000000000003,6922.5000000000055,222.699251717,6699.800748283005,Reversal,2024-10-10,0,False,True,195,410815,104602,115062,32021,25.5
2024-10-03 10:10:00,2024-10-04 11:45:00,BULL_PUT,25528.9,25550,25050,146.44,37.0,284.0,88.9,109.44,195.1,-85.66,-16703.7,243.1604790542,-16946.8604790542,Reversal,2024-10-10,1,True,True,195,417515,104243,114667,31911,25.0
