entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,qty,equity_at_entry,margin_at_entry,margin_req,elm_component,margin_util_pct
2024-09-18 15:05:00,2024-09-19 10:10:00,BULL_PUT,25404.2,25400,24900,226.8,92.6,146.35,51.15,134.20000000000002,95.19999999999999,39.00000000000003,12675.00000000001,305.25702124500003,12369.74297875501,Reversal,2024-10-03,1,True,False,325,595084,71979,79176,0,12.1
2024-09-19 10:15:00,2024-09-20 09:15:00,BEAR_CALL,25506.95,25500,26000,270.0,60.25,258.0,55.65,209.75,202.35,7.400000000000006,2405.000000000002,375.172359595,2029.8276404050018,Reversal,2024-10-03,1,True,False,325,607454,72270,79497,0,11.9
2024-09-20 09:20:00,2024-09-20 13:30:00,BULL_PUT,25492.1,25500,25000,210.4,75.15,136.8,52.65,135.25,84.15,51.099999999999994,16607.499999999996,291.32226125000005,16316.177738749997,Reversal,2024-10-03,0,False,False,325,609483,72228,79450,0,11.9
2024-09-20 13:35:00,2024-09-20 13:45:00,BEAR_CALL,25572.6,25550,26050,278.5,56.5,253.55,52.95,222.0,200.60000000000002,21.399999999999977,6954.999999999993,375.203221075,6579.796778924992,Reversal,2024-10-03,0,False,False,325,625800,72456,79701,0,11.6
2024-09-20 13:50:00,2024-09-23 14:25:00,BULL_PUT,25718.55,25700,25200,229.0,81.5,115.65,43.25,147.5,72.4,75.1,24407.499999999996,286.52902137,24120.970978629997,Target,2024-10-03,3,True,False,325,632379,72869,80156,0,11.5
2024-09-23 14:25:00,2024-09-25 10:05:00,BULL_PUT,25929.6,25950,25450,198.15,68.75,166.55,43.25,129.4,123.30000000000001,6.099999999999994,1982.4999999999982,294.414713535,1688.0852864649983,Reversal,2024-10-03,2,True,False,325,656500,73467,80814,0,11.2
2024-09-25 10:10:00,2024-09-25 14:05:00,BEAR_CALL,25911.25,25900,26400,212.35,31.4,211.0,31.35,180.95,179.65,1.299999999999983,422.49999999999443,310.962114405,111.5378855949944,Reversal,2024-10-03,0,False,False,325,658189,73415,80757,0,11.2
2024-09-25 14:10:00,2024-09-26 14:50:00,BULL_PUT,25945.45,25950,25450,158.25,35.75,76.4,17.55,122.5,58.85000000000001,63.64999999999999,20686.249999999996,216.80425284749998,20469.445747152495,Target,2024-10-03,1,True,False,325,658300,73512,80863,0,11.2
2024-09-26 14:50:00,2024-09-27 12:50:00,BULL_PUT,26199.4,26200,25700,165.0,34.65,118.7,19.5,130.35,99.2,31.14999999999999,10123.749999999996,240.59934124250003,9883.150658757497,Reversal,2024-10-03,1,True,False,325,678769,74232,81655,0,10.9
2024-09-27 12:55:00,2024-09-30 09:30:00,BEAR_CALL,26189.2,26200,26700,149.44,12.8,69.15,5.09,136.64,64.06,72.57999999999998,23588.499999999996,200.20788800399998,23388.292111995997,Target,2024-10-03,3,True,False,325,688653,74203,81623,0,10.8
2024-09-30 09:30:00,2024-09-30 11:40:00,BEAR_CALL,26035.25,26050,26550,140.55,9.0,72.8,7.5,131.55,65.3,66.25000000000001,21531.250000000004,198.3807453425,21332.869254657504,Target,2024-10-03,0,False,False,325,712041,73767,81143,0,10.4
2024-09-30 11:40:00,2024-10-01 09:15:00,BEAR_CALL,25892.5,25900,26400,141.4,13.55,105.75,9.44,127.85000000000001,96.31,31.540000000000006,10250.500000000002,215.86713824699999,10034.632861753002,Reversal,2024-10-03,1,True,False,325,733374,73362,80698,0,10.0
