entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry
2025-10-29 09:15:00,2025-10-29 10:25:00,BEAR_CALL,25979.75,26000,26500,202.7,29.8,203.5,29.2,172.89999999999998,174.3,-1.400000000000034,-455.0000000000111,235.60759146,-690.6075914600111,Reversal,2025-11-04,0,False,False
2025-10-29 10:25:00,2025-10-31 10:20:00,BULL_PUT,26040.4,26050,25550,131.8,19.85,197.15,14.3,111.95000000000002,182.85,-70.89999999999998,-23042.499999999993,193.612615255,-23236.11261525499,Reversal,2025-11-04,2,True,False
2025-10-31 10:20:00,2025-11-04 10:55:00,BEAR_CALL,25831.2,25850,26350,136.6,9.05,6.7,0.95,127.55,5.75,121.8,39585.0,160.204385465,39424.795614535,Target,2025-11-04,4,True,False
2025-11-04 10:55:00,2025-11-11 09:40:00,BEAR_CALL,25710.65,25700,26200,170.7,23.3,7.75,1.25,147.39999999999998,6.5,140.89999999999998,45792.49999999999,178.32462065,45614.175379349996,Target,2025-11-11,7,True,True
2025-11-11 09:40:00,2025-11-11 14:20:00,BEAR_CALL,25529.65,25550,26050,183.25,27.3,276.9,42.0,155.95,234.89999999999998,-78.94999999999999,-25658.749999999996,242.9168039225,-25901.666803922497,Reversal,2025-11-18,0,False,True
2025-11-11 14:20:00,2025-11-14 09:20:00,BULL_PUT,25686.55,25700,25200,129.3,22.75,82.7,10.1,106.55000000000001,72.60000000000001,33.95,11033.750000000002,174.18969859250004,10859.560301407502,Reversal,2025-11-18,3,True,True
2025-11-14 09:20:00,2025-11-18 15:15:00,BEAR_CALL,25788.7,25800,26300,142.4,13.8,115.5,0.05,128.6,115.45,13.149999999999991,4273.749999999997,179.08913033750002,4094.660869662497,Expiry,2025-11-18,4,True,False
2025-11-19 09:15:00,2025-11-19 12:30:00,BEAR_CALL,25858.25,25850,26350,192.8,24.6,270.8,36.6,168.20000000000002,234.20000000000002,-66.0,-21450.0,243.54437304,-21693.54437304,Reversal,2025-11-25,0,False,False
2025-11-19 12:30:00,2025-11-21 10:15:00,BULL_PUT,26025.35,26050,25550,142.0,21.85,87.7,7.4,120.15,80.3,39.85000000000001,12951.250000000004,179.40631239750002,12771.843687602504,Reversal,2025-11-25,2,True,False
2025-11-21 10:15:00,2025-11-25 14:25:00,BEAR_CALL,26067.3,26050,26550,141.2,7.65,3.35,0.35,133.54999999999998,3.0,130.54999999999998,42428.74999999999,161.35559217749997,42267.394407822496,Target,2025-11-25,4,True,False
2025-11-25 14:25:00,2025-11-26 12:35:00,BEAR_CALL,25973.65,25950,26450,190.35,23.95,300.0,39.25,166.4,260.75,-94.35,-30663.749999999996,247.8161657275,-30911.566165727498,Reversal,2025-12-02,1,True,True
2025-11-26 12:35:00,2025-12-02 12:45:00,BULL_PUT,26167.6,26150,25650,112.7,16.55,88.3,0.6,96.15,87.7,8.450000000000003,2746.250000000001,162.05303255750002,2584.196967442501,Reversal,2025-12-02,6,True,False
2025-12-02 12:45:00,2025-12-05 10:45:00,BEAR_CALL,26049.4,26050,26550,190.2,22.65,127.65,3.5,167.54999999999998,124.15,43.39999999999998,14104.999999999993,205.8224462,13899.177553799993,Reversal,2025-12-09,3,True,True
2025-12-05 10:45:00,2025-12-08 13:25:00,BULL_PUT,26124.2,26100,25600,79.85,3.45,123.1,2.7,76.39999999999999,120.39999999999999,-44.0,-14300.0,151.034256055,-14451.034256055,Reversal,2025-12-09,3,True,False
2025-12-08 13:25:00,2025-12-09 14:10:00,BEAR_CALL,25957.5,25950,26450,103.05,2.8,5.0,0.3,100.25,4.7,95.55,31053.75,143.2524527075,30910.4975472925,Target,2025-12-09,1,True,False
2025-12-09 14:10:00,2025-12-12 09:25:00,BEAR_CALL,25884.65,25900,26400,152.45,14.55,161.95,5.85,137.89999999999998,156.1,-18.200000000000017,-5915.0000000000055,193.31579854,-6108.315798540006,Reversal,2025-12-16,3,True,True
2025-12-12 09:25:00,2025-12-16 11:40:00,BULL_PUT,26009.3,26000,25500,90.15,5.4,124.4,0.8,84.75,123.60000000000001,-38.85000000000001,-12626.250000000004,155.3878117875,-12781.637811787503,Reversal,2025-12-16,4,True,False
2025-12-16 11:40:00,2025-12-22 09:15:00,BEAR_CALL,25875.1,25900,26400,150.7,14.25,220.85,4.3,136.45,216.54999999999998,-80.1,-26032.499999999996,200.370898605,-26232.870898604997,Reversal,2025-12-23,6,True,True
2025-12-22 09:15:00,2025-12-23 12:55:00,BULL_PUT,26093.9,26100,25600,64.2,3.2,3.15,0.65,61.0,2.5,58.5,19012.5,125.26700526,18887.23299474,Target,2025-12-23,1,True,False
2025-12-23 12:55:00,2025-12-26 14:15:00,BULL_PUT,26182.8,26200,25700,105.05,11.6,162.0,4.09,93.45,157.91,-64.46,-20949.499999999996,170.196990477,-21119.696990476998,Reversal,2025-12-30,3,True,True
2025-12-26 14:15:00,2025-12-30 09:25:00,BEAR_CALL,26027.0,26050,26550,70.45,2.45,4.3,1.14,68.0,3.16,64.84,21073.0,128.437022357,20944.562977643,Target,2025-12-30,4,True,False
2025-12-30 09:25:00,2025-12-31 12:10:00,BEAR_CALL,25884.55,25900,26400,140.8,11.35,251.6,14.55,129.45000000000002,237.04999999999998,-107.59999999999997,-34969.999999999985,204.60946371499998,-35174.60946371499,Reversal,2026-01-06,1,True,True
2025-12-31 12:10:00,2026-01-06 10:10:00,BULL_PUT,26089.55,26100,25600,86.65,6.05,3.85,0.7,80.60000000000001,3.1500000000000004,77.45,25171.25,136.1736171125,25035.0763828875,Target,2026-01-06,6,True,False
2026-01-06 10:10:00,2026-01-06 11:15:00,BULL_PUT,26243.25,26250,25750,100.75,11.05,131.15,13.8,89.7,117.35000000000001,-27.650000000000006,-8986.250000000002,168.0977895875,-9154.347789587502,Reversal,2026-01-13,0,False,True
2026-01-06 11:15:00,2026-01-09 11:40:00,BEAR_CALL,26156.6,26150,26650,167.25,11.55,9.9,2.15,155.7,7.75,147.95,48083.74999999999,175.7420818925,47908.00791810749,Target,2026-01-13,3,True,True
2026-01-09 11:40:00,2026-01-13 09:15:00,BEAR_CALL,25755.35,25750,26250,120.8,5.9,117.9,2.2,114.89999999999999,115.7,-0.8000000000000114,-260.0000000000037,169.30506114,-429.30506114000366,Reversal,2026-01-13,4,True,False
2026-01-13 09:15:00,2026-01-19 10:25:00,BULL_PUT,25846.25,25850,25350,136.94,25.15,331.0,22.95,111.78999999999999,308.05,-196.26000000000002,-63784.50000000001,220.348959942,-64004.848959942006,Reversal,2026-01-20,6,True,True
2026-01-19 10:25:00,2026-01-20 13:40:00,BEAR_CALL,25507.25,25500,26000,96.45,4.55,3.8,0.85,91.9,2.9499999999999997,88.95,28908.75,140.5400394325,28768.2099605675,Target,2026-01-20,1,True,False
2026-01-20 13:40:00,2026-01-27 09:25:00,BEAR_CALL,25372.45,25350,25850,181.55,27.15,8.25,1.9,154.4,6.35,148.05,48116.25000000001,184.27029379249998,47931.97970620751,Target,2026-01-27,7,True,True
2026-01-27 09:25:00,2026-01-29 14:30:00,BEAR_CALL,24958.55,24950,25450,336.8,129.55,563.3,193.5,207.25,369.79999999999995,-162.54999999999995,-52828.749999999985,440.63528780750005,-53269.38528780748,Reversal,2026-02-03,2,True,True
2026-01-29 14:30:00,2026-02-01 12:15:00,BULL_PUT,25448.0,25450,24950,178.5,46.7,319.35,73.7,131.8,245.65000000000003,-113.85000000000002,-37001.25000000001,264.4123166625,-37265.66231666251,Reversal,2026-02-03,3,True,False
2026-02-01 12:15:00,2026-02-03 09:15:00,BEAR_CALL,25084.65,25100,25600,233.5,49.0,611.0,236.5,184.5,374.5,-190.0,-61750.0,407.9893865,-62157.9893865,Reversal,2026-02-03,2,True,False
2026-02-03 09:20:00,2026-02-06 09:30:00,BULL_PUT,25808.95,25800,25300,230.1,63.8,257.3,32.5,166.3,224.8,-58.5,-19012.5,262.633105885,-19275.133105885,Reversal,2026-02-10,3,True,True
2026-02-06 09:30:00,2026-02-09 10:55:00,BEAR_CALL,25563.6,25550,26050,138.2,13.2,339.35,23.25,124.99999999999999,316.1,-191.10000000000002,-62107.50000000001,220.5421122,-62328.042112200004,Reversal,2026-02-10,3,True,False
2026-02-09 10:55:00,2026-02-10 12:55:00,BULL_PUT,25864.6,25850,25350,66.25,7.75,3.35,1.2,58.5,2.1500000000000004,56.35,18313.75,127.1626294775,18186.5873705225,Target,2026-02-10,1,True,False
2026-02-10 12:55:00,2026-02-12 14:40:00,BULL_PUT,25973.45,25950,25450,121.85,22.85,160.35,17.25,99.0,143.1,-44.099999999999994,-14332.499999999998,185.43311041500004,-14517.933110414999,Reversal,2026-02-17,2,True,True
2026-02-12 14:40:00,2026-02-17 09:25:00,BEAR_CALL,25797.3,25800,26300,136.75,11.1,5.45,1.5,125.65,3.95,121.7,39552.5,160.64464704,39391.85535296,Target,2026-02-17,5,True,False
2026-02-17 09:25:00,2026-02-18 14:15:00,BEAR_CALL,25592.8,25600,26100,166.1,26.3,247.3,27.0,139.79999999999998,220.3,-80.50000000000003,-26162.50000000001,223.595478035,-26386.09547803501,Reversal,2026-02-24,1,True,True
2026-02-18 14:15:00,2026-02-19 12:40:00,BULL_PUT,25771.6,25750,25250,113.9,21.45,229.0,44.4,92.45,184.6,-92.14999999999999,-29948.749999999996,204.1414166875,-30152.891416687497,Reversal,2026-02-24,1,True,False
2026-02-19 12:40:00,2026-02-24 12:10:00,BEAR_CALL,25582.55,25600,26100,149.0,19.4,6.85,1.25,129.6,5.6,124.0,40300.0,167.604332825,40132.395667175,Target,2026-02-24,5,True,False
2026-02-24 12:10:00,2026-03-02 09:25:00,BEAR_CALL,25466.05,25450,25950,207.65,35.1,3.35,1.25,172.55,2.1,170.45000000000002,55396.25000000001,196.46555121749998,55199.784448782506,Target,2026-03-02,6,True,True
2026-03-02 09:25:00,2026-03-05 14:50:00,BEAR_CALL,24889.4,24900,25400,286.5,83.0,162.45,27.1,203.5,135.35,68.15,22148.750000000004,275.10231650250006,21873.647683497504,Reversal,2026-03-10,3,True,True
2026-03-05 14:50:00,2026-03-09 09:15:00,BULL_PUT,24846.55,24850,24350,229.25,86.45,963.65,502.0,142.8,461.65,-318.84999999999997,-103626.24999999999,585.7002594175,-104211.95025941748,Reversal,2026-03-10,4,True,False
2026-03-09 09:15:00,2026-03-10 11:35:00,BEAR_CALL,23774.35,23750,24250,318.1,78.3,508.55,67.75,239.8,440.8,-201.0,-65325.0,358.433786835,-65683.433786835,MaxLoss,2026-03-10,1,True,False
2026-03-12 09:15:00,2026-03-12 15:25:00,BEAR_CALL,23563.15,23550,24050,322.25,107.0,312.95,92.6,215.25,220.35,-5.099999999999994,-1657.4999999999982,347.3887110400001,-2004.8887110399983,DataEnd,2026-03-17,0,False,False
