entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,qty,equity_at_entry,margin_at_entry,margin_req,elm_component,elm_raw,margin_util_pct
2025-01-24 09:35:00,2025-01-24 11:00:00,BEAR_CALL,23194.2,23200,23700,222.9,38.0,201.0,31.0,184.9,170.0,14.900000000000006,2905.500000000001,224.91387412699999,2680.586125873001,Reversal,2025-01-30,0,False,False,195,937645,65717,72289,0,90457,7.0
2025-01-24 11:00:00,2025-01-24 12:35:00,BULL_PUT,23244.5,23250,22750,186.65,39.2,145.4,29.05,147.45,116.35000000000001,31.09999999999998,6064.499999999996,198.71285738900002,5865.787142610996,Reversal,2025-01-30,0,False,False,195,940325,65859,72445,0,90654,7.0
2025-01-24 12:35:00,2025-01-28 09:15:00,BEAR_CALL,23234.85,23250,23750,198.9,25.95,39.25,4.55,172.95000000000002,34.7,138.25,26958.75,164.13309084950004,26794.6169091505,Reversal,2025-01-30,4,True,False,195,946191,65832,72415,0,90616,7.0
2025-01-28 09:15:00,2025-01-28 14:45:00,BULL_PUT,22926.35,22950,22450,142.85,18.45,67.5,8.3,124.39999999999999,59.2,65.19999999999999,12713.999999999998,156.978113273,12557.021886726998,Reversal,2025-01-30,0,False,False,195,972986,64958,71454,0,89413,6.7
2025-01-28 14:45:00,2025-01-29 09:35:00,BEAR_CALL,23026.75,23050,23550,197.65,15.8,142.8,9.69,181.85,133.11,48.73999999999998,9504.299999999996,193.60656550220006,9310.693434497796,Reversal,2025-01-30,1,True,False,195,985543,65242,71767,0,89804,6.6
2025-01-29 09:35:00,2025-01-29 11:20:00,BULL_PUT,23036.4,23050,22550,161.19,21.0,141.85,16.45,140.19,125.39999999999999,14.790000000000006,2884.050000000001,185.5681691687,2698.481830831301,Reversal,2025-01-30,0,False,False,195,994853,65270,71797,0,89842,6.6
2025-01-29 11:20:00,2025-01-29 13:25:00,BEAR_CALL,22995.65,23000,23500,200.85,20.05,248.9,29.1,180.79999999999998,219.8,-39.00000000000003,-7605.0000000000055,230.25123940699999,-7835.251239407005,Reversal,2025-01-30,0,False,False,195,997552,65154,71670,0,89683,6.5
2025-01-29 13:25:00,2025-01-30 13:50:00,BULL_PUT,23162.95,23150,22650,151.9,20.39,16.0,0.45,131.51,15.55,115.96,22612.199999999997,142.9149105662,22469.285089433797,Reversal,2025-01-30,1,True,False,195,989717,65628,72191,0,90336,6.6
2025-01-30 13:50:00,2025-01-30 15:05:00,BEAR_CALL,23192.9,23200,23700,380.5,156.75,375.35,145.05,223.75,230.3,-6.550000000000011,-1277.2500000000023,359.8993289195,-1637.1493289195023,Reversal,2025-02-06,0,False,True,195,1012186,94704,104175,28991,90452,9.4
2025-01-30 15:05:00,2025-01-31 14:15:00,BULL_PUT,23252.75,23250,22750,269.2,108.5,165.85,62.0,160.7,103.85,56.849999999999994,11085.749999999998,242.5754901965,10843.174509803499,Reversal,2025-02-06,1,True,True,195,1010549,94949,104444,29066,90686,9.4
2025-01-31 14:15:00,2025-01-31 15:25:00,BEAR_CALL,23436.9,23450,23950,291.8,82.05,316.95,89.35,209.75,227.6,-17.849999999999994,-3480.749999999999,296.82395909449997,-3777.573959094499,Reversal,2025-02-06,0,False,False,195,1021392,66405,73045,0,91404,6.5
2025-01-31 15:25:00,2025-02-01 11:50:00,BULL_PUT,23533.85,23550,23050,231.85,86.5,225.25,79.45,145.35,145.8,-0.45000000000001705,-87.75000000000333,251.93151122150002,-339.68151122150334,Reversal,2025-02-06,1,True,False,195,1017614,66679,73347,0,91782,6.6
2025-02-01 11:50:00,2025-02-01 12:20:00,BEAR_CALL,23396.6,23400,23900,298.0,74.8,229.3,54.8,223.2,174.5,48.69999999999999,9496.499999999998,263.54418844699995,9232.955811552998,Reversal,2025-02-06,0,False,False,195,1017275,66290,72919,0,91247,6.5
2025-02-01 12:20:00,2025-02-01 13:05:00,BULL_PUT,23521.0,23500,23000,186.35,38.45,224.0,51.0,147.89999999999998,173.0,-25.100000000000023,-4894.500000000005,226.87450057400005,-5121.374500574005,Reversal,2025-02-06,0,False,False,195,1026508,66643,73307,0,91732,6.5
2025-02-01 13:05:00,2025-02-01 13:40:00,BEAR_CALL,23359.8,23350,23850,206.2,35.4,235.85,42.75,170.79999999999998,193.1,-22.30000000000001,-4348.500000000002,233.171217026,-4581.671217026002,Reversal,2025-02-06,0,False,False,195,1021386,66186,72805,0,91103,6.5
2025-02-01 13:40:00,2025-02-03 09:15:00,BULL_PUT,23495.05,23500,23000,179.85,34.75,242.3,49.45,145.1,192.85000000000002,-47.75000000000003,-9311.250000000005,229.4956599005,-9540.745659900505,Reversal,2025-02-06,2,True,False,195,1016805,66569,73226,0,91631,6.5
2025-02-03 09:15:00,2025-02-03 15:05:00,BEAR_CALL,23263.0,23250,23750,189.75,21.5,202.45,15.3,168.25,187.14999999999998,-18.899999999999977,-3685.4999999999955,210.34401376999998,-3895.8440137699954,Reversal,2025-02-06,0,False,False,195,1007264,65912,72503,0,90726,6.5
2025-02-03 15:05:00,2025-02-04 10:35:00,BULL_PUT,23375.4,23400,22900,117.2,16.85,112.95,16.39,100.35,96.56,3.789999999999992,739.0499999999985,164.8285616957,574.2214383042985,Reversal,2025-02-06,1,True,False,195,1003368,66230,72853,0,91164,6.6
2025-02-04 10:35:00,2025-02-04 11:35:00,BEAR_CALL,23427.25,23450,23950,172.5,16.75,186.0,15.4,155.75,170.6,-14.849999999999994,-2895.749999999999,200.52388320950004,-3096.273883209499,Reversal,2025-02-06,0,False,False,195,1003942,66377,73015,0,91366,6.6
2025-02-04 11:35:00,2025-02-05 15:25:00,BULL_PUT,23557.05,23550,23050,130.15,18.0,22.7,2.6,112.15,20.099999999999998,92.05000000000001,17949.750000000004,139.17107907349998,17810.578920926502,Reversal,2025-02-06,1,True,False,195,1000846,66745,73419,0,91872,6.7
2025-02-05 15:25:00,2025-02-06 13:30:00,BEAR_CALL,23686.75,23700,24200,58.6,1.9,2.85,0.5,56.7,2.35,54.35,10598.25,111.74275612550001,10486.5072438745,Target,2025-02-06,1,True,False,195,1018657,67112,73824,0,92378,6.6
2025-02-06 13:30:00,2025-02-07 10:05:00,BEAR_CALL,23596.3,23600,24100,217.45,40.65,188.4,29.85,176.79999999999998,158.55,18.24999999999997,3558.7499999999945,219.75482100050002,3338.9951789994943,Reversal,2025-02-13,1,True,True,195,1029143,96352,105987,29495,92026,9.4
2025-02-07 10:05:00,2025-02-07 10:15:00,BULL_PUT,23653.45,23650,23150,208.75,47.65,171.9,33.65,161.1,138.25,22.849999999999994,4455.749999999999,214.34566732849999,4241.404332671499,Reversal,2025-02-13,0,False,False,195,1032482,67018,73720,0,92248,6.5
2025-02-07 10:15:00,2025-02-07 10:55:00,BEAR_CALL,23549.5,23550,24050,222.55,32.7,206.5,29.3,189.85000000000002,177.2,12.650000000000034,2466.750000000007,225.43612256149999,2241.313877438507,Reversal,2025-02-13,0,False,False,195,1036723,66724,73396,0,91843,6.4
2025-02-07 10:55:00,2025-02-07 12:10:00,BULL_PUT,23613.2,23600,23100,154.35,25.75,143.3,22.55,128.6,120.75000000000001,7.84999999999998,1530.7499999999961,186.19052524850002,1344.559474751496,Reversal,2025-02-13,0,False,False,195,1038965,66904,73594,0,92091,6.4
2025-02-07 12:10:00,2025-02-07 15:05:00,BEAR_CALL,23573.9,23550,24050,204.4,25.7,148.19,16.55,178.70000000000002,131.64,47.06000000000003,9176.700000000006,199.7703678092,8976.929632190806,Reversal,2025-02-13,0,False,False,195,1040309,66793,73472,0,91938,6.4
2025-02-07 15:05:00,2025-02-10 09:15:00,BULL_PUT,23555.7,23550,23050,151.85,20.55,170.4,24.75,131.29999999999998,145.65,-14.350000000000023,-2798.2500000000045,193.3155082565,-2991.5655082565045,Reversal,2025-02-13,3,True,False,195,1049286,66741,73415,0,91867,6.4
2025-02-10 09:15:00,2025-02-11 14:50:00,BEAR_CALL,23468.7,23450,23950,191.3,27.05,22.5,2.7,164.25,19.8,144.45,28167.749999999996,156.87472413650002,28010.875275863495,Reversal,2025-02-13,1,True,False,195,1046295,66495,73144,0,91528,6.4
2025-02-11 14:50:00,2025-02-12 09:25:00,BULL_PUT,23112.55,23100,22600,116.2,7.7,134.1,6.45,108.5,127.64999999999999,-19.14999999999999,-3734.249999999998,166.9766154035,-3901.2266154034983,Reversal,2025-02-13,1,True,False,195,1074306,65486,72034,0,90139,6.1
2025-02-12 09:25:00,2025-02-12 10:45:00,BEAR_CALL,22979.2,23000,23500,121.05,6.65,64.5,4.05,114.39999999999999,60.45,53.94999999999999,10520.249999999998,147.87771113749997,10372.372288862498,Reversal,2025-02-13,0,False,False,195,1070404,65108,71619,0,89619,6.1
2025-02-12 10:45:00,2025-02-12 13:55:00,BULL_PUT,22941.55,22950,22450,116.4,6.4,69.45,4.25,110.0,65.2,44.8,8736.0,148.023202295,8587.976797705,Reversal,2025-02-13,0,False,False,195,1080777,65001,71501,0,89472,6.0
2025-02-12 13:55:00,2025-02-13 09:30:00,BEAR_CALL,23001.3,23000,23500,115.5,5.15,109.45,3.0,110.35,106.45,3.8999999999999915,760.4999999999983,158.63127725300004,601.8687227469983,Reversal,2025-02-13,1,True,False,195,1089365,65170,71687,0,89705,6.0
2025-02-13 09:30:00,2025-02-13 13:30:00,BULL_PUT,23103.2,23100,22600,205.95,52.5,143.15,30.0,153.45,113.15,40.29999999999998,7858.499999999996,204.853618808,7653.646381191997,Reversal,2025-02-20,0,False,True,195,1089967,94338,103772,28879,90102,8.7
2025-02-13 13:30:00,2025-02-20 15:29:00,BEAR_CALL,23109.65,23100,23600,229.0,38.95,0.05,0.05,190.05,0.0,190.05,37059.75,161.27863007149998,36898.4713699285,Expiry,2025-02-20,7,True,True,195,1097620,94364,103801,28887,90128,8.6
2025-03-17 09:15:00,2025-03-17 09:30:00,BEAR_CALL,22502.65,22500,23000,136.55,8.0,162.75,7.35,128.55,155.4,-26.849999999999994,-5235.749999999999,180.9921013295,-5416.742101329499,Reversal,2025-03-20,0,False,False,195,1134519,63758,70133,0,87760,5.6
2025-03-17 09:30:00,2025-03-20 09:15:00,BULL_PUT,22566.1,22550,22050,102.0,9.75,3.5,0.7,92.25,2.8,89.45,17442.75,124.6926303485,17318.0573696515,Target,2025-03-20,3,True,False,195,1129102,63937,70331,0,88008,5.7
2025-03-20 11:10:00,2025-03-21 13:35:00,BULL_PUT,23063.55,23050,22550,135.1,26.05,38.35,6.8,109.05,31.55,77.5,15112.5,146.83891916900004,14965.661080831,Reversal,2025-03-27,1,True,True,195,1146420,94176,103594,28829,89948,8.2
2025-03-21 13:35:00,2025-03-21 14:20:00,BEAR_CALL,23327.4,23350,23850,145.85,11.9,145.1,11.45,133.95,133.65,0.29999999999998295,58.499999999996675,180.05421920900002,-121.55421920900335,Reversal,2025-03-27,0,False,False,195,1161386,66094,72704,0,90977,5.7
2025-03-21 14:20:00,2025-03-25 10:10:00,BULL_PUT,23367.3,23350,22850,115.2,15.1,21.9,6.05,100.10000000000001,15.849999999999998,84.25000000000001,16428.750000000004,135.5047676975,16293.245232302505,Reversal,2025-03-27,4,True,False,195,1161264,66207,72828,0,91132,5.7
2025-03-25 10:10:00,2025-03-26 09:20:00,BEAR_CALL,23770.4,23750,24250,178.35,22.8,98.05,5.7,155.54999999999998,92.35,63.19999999999999,12323.999999999998,175.113586187,12148.886413812997,Reversal,2025-03-27,1,True,False,195,1177557,67349,74084,0,92705,5.7
